customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00182,Male,0,No,Yes,59,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,96.59,5703.65,No
CUST-00183,Male,0,No,Yes,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),90.81,3895.9,No
CUST-00184,Female,0,No,Yes,6,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.13,399.55,No
CUST-00185,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,71.43,1989.95,No
CUST-00186,Male,1,Yes,No,50,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,62.33,3112.07,No
CUST-00187,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),77.25,1704.05,No
CUST-00188,Male,0,No,No,9,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),84.82,768.46,No
CUST-00189,Male,1,Yes,No,19,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),89.3,1694.61,No
CUST-00190,Male,0,Yes,Yes,15,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),69.13,1039.6,Yes
CUST-00191,Female,0,Yes,Yes,39,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,48.84,1898.58,No
CUST-00192,Female,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,118.52,3194.98,No
CUST-00193,Female,0,Yes,Yes,15,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,50.08,748.88,No
CUST-00194,Male,0,Yes,No,2,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.67,161.74,No
CUST-00195,Female,1,No,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,111.29,1114.08,Yes
CUST-00196,Male,1,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,68.09,2309.29,No
CUST-00197,Male,0,No,No,24,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,37.49,892.91,No
CUST-00198,Male,0,Yes,No,42,Yes,No,No,No ,No ,No ,No ,No ,No ,One year,Yes,Credit card (automatic),19.55,828.2,No
CUST-00199,Male,0,Yes,Yes,31,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),58.22,1808.13,No
CUST-00200,Female,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,101.44,3659.56,No
CUST-00201,Male,0,Yes,Yes,12,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Bank transfer (automatic),19.34,236.11,No
CUST-00202,Female,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,101.33,3032.94,No
CUST-00203,Male,0,No,No,62,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Two year,Yes,Electronic check,39.01,2410.78,No
CUST-00204,Female,0,No,No,50,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),75.88,3793.4,No
CUST-00205,Male,0,Yes,No,22,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,55.68,1224.22,No
CUST-00206,Male,0,No,Yes,10,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),35.11,354.08,Yes
CUST-00207,Female,0,No,No,21,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Credit card (automatic),27.7,576.2,No
CUST-00208,Female,1,No,No,20,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Electronic check,18.25,371.54,Yes
CUST-00209,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,115.08,1380.3,No
CUST-00210,Female,0,No,No,15,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,48.73,720.9,No
CUST-00211,Male,0,No,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,73.3,2927.76,No
CUST-00212,Female,0,Yes,No,32,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),69.2,2207.22,No
CUST-00213,Female,1,No,No,20,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,103.41,2074.43,No
CUST-00214,Male,1,No,No,2,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,30.78,55.48,Yes
CUST-00215,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),46.87,431.54,No
CUST-00216,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.49,241.83,Yes
CUST-00217,Male,0,Yes,No,40,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),67.42,2694.78,No
CUST-00218,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,110.95,1874.89,No
CUST-00219,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,87.04,696.88,Yes
CUST-00220,Female,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.61,1070.66,No
CUST-00221,Male,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),109.48,3502.48,No
CUST-00222,Male,0,No,No,39,Yes,No,No,No ,No ,No ,No ,No ,No ,One year,Yes,Mailed check,23.62,924.01,No
CUST-00223,Female,0,No,No,56,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Two year,Yes,Credit card (automatic),38.47,2155.05,Yes
CUST-00224,Male,0,No,Yes,21,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.89,1710.96,Yes
CUST-00225,Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,114.04,2054.55,Yes
CUST-00226,Male,0,Yes,No,24,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),94.75,2272.81,No
CUST-00227,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),93.24,1486.46,Yes
CUST-00228,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),120.0,235.77,No
CUST-00229,Female,0,Yes,No,68,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),42.95,2915.4,No
CUST-00230,Male,0,No,Yes,46,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,79.29,3647.23,No
CUST-00231,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),68.52,1018.6,No
CUST-00232,Female,1,No,No,39,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,120.0,4678.17,No
CUST-00233,Male,0,Yes,No,9,No,No phone service,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Credit card (automatic),24.8,218.03,Yes
CUST-00234,Female,0,No,No,24,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Credit card (automatic),29.91,720.6,No
CUST-00235,Male,0,Yes,Yes,9,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,22.18,200.74,Yes
CUST-00236,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),82.86,1488.08,No
CUST-00237,Female,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,89.9,1352.23,No
CUST-00238,Male,0,No,Yes,29,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Two year,Yes,Mailed check,28.71,831.78,Yes
CUST-00239,Male,0,No,No,56,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),85.22,4759.33,No
CUST-00240,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),93.92,1787.02,No
CUST-00241,Male,0,No,No,65,Yes,No,No,No ,No ,No ,No ,No ,No ,Two year,No,Credit card (automatic),22.08,1436.79,No
CUST-00242,Female,0,No,No,9,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),74.52,669.93,No
CUST-00243,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),81.64,421.63,No
CUST-00244,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),116.15,820.22,Yes
CUST-00245,Female,0,No,Yes,13,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,29.94,384.06,No
CUST-00246,Male,0,No,No,22,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),49.18,1074.36,Yes
CUST-00247,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,115.59,2774.54,No
CUST-00248,Male,0,Yes,No,71,Yes,No,No,No ,No ,No ,No ,No ,No ,Two year,No,Electronic check,28.59,2032.37,No
CUST-00249,Female,0,No,Yes,8,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Electronic check,27.64,223.29,No
CUST-00250,Male,0,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,104.84,4824.19,No
CUST-00251,Male,0,No,No,2,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),58.56,117.73,No
CUST-00252,Male,0,Yes,No,6,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Electronic check,21.87,129.43,No
CUST-00253,Male,0,No,No,17,Yes,No,No,No ,No ,No ,No ,No ,No ,One year,Yes,Electronic check,19.8,329.52,No
CUST-00254,Male,0,Yes,No,13,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),48.02,617.96,Yes
CUST-00255,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.14,881.58,Yes
CUST-00256,Male,1,Yes,Yes,36,Yes,Yes,No,No ,No ,No ,No ,No ,No ,One year,Yes,Mailed check,36.3,1311.59,No
CUST-00257,Female,0,No,Yes,30,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),85.95,2576.04,No
CUST-00258,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.88,280.25,Yes
CUST-00259,Male,0,Yes,No,5,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,28.37,141.84,Yes
CUST-00260,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.12,1500.18,Yes
CUST-00261,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,92.19,645.5,No
CUST-00262,Male,0,No,Yes,60,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),90.25,5420.02,No
CUST-00263,Male,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.99,434.08,Yes
CUST-00264,Female,1,Yes,No,10,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Electronic check,26.54,258.91,No
CUST-00265,Female,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),99.04,3966.64,No
CUST-00266,Female,0,Yes,No,65,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,69.94,4544.12,No
CUST-00267,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),101.58,2231.01,Yes
CUST-00268,Male,1,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,119.44,3825.38,Yes
CUST-00269,Female,1,Yes,No,34,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,108.65,3686.75,No
CUST-00270,Female,0,Yes,No,21,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,57.13,1192.71,No
CUST-00271,Male,1,Yes,No,8,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),85.86,682.37,Yes
CUST-00272,Male,1,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),89.55,3500.57,No
CUST-00273,Male,0,Yes,No,19,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,72.75,1379.16,No
CUST-00274,Female,1,No,No,23,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Credit card (automatic),20.2,468.33,Yes
CUST-00275,Male,0,No,Yes,28,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,103.65,2910.21,No
CUST-00276,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,104.03,735.32,No
CUST-00277,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),120.0,123.61,No
CUST-00278,Female,0,No,No,6,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),31.14,188.76,No
CUST-00279,Male,0,No,No,20,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Credit card (automatic),19.16,381.49,No
CUST-00280,Male,0,No,No,37,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,97.68,3608.76,No
CUST-00281,Male,1,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),120.0,349.88,Yes
CUST-00282,Male,0,Yes,No,7,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,46.27,318.39,No
CUST-00283,Female,1,No,Yes,23,Yes,Yes,No,No ,No ,No ,No ,No ,No ,One year,Yes,Mailed check,31.01,714.34,No
CUST-00284,Male,0,No,Yes,23,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),83.85,1930.44,No
CUST-00285,Male,0,Yes,No,23,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Bank transfer (automatic),29.75,683.25,Yes
CUST-00286,Female,0,Yes,No,5,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Credit card (automatic),30.69,151.62,No
CUST-00287,Male,0,No,No,12,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),53.29,643.95,No
CUST-00288,Female,0,Yes,No,61,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),90.35,5503.03,No
CUST-00289,Female,0,No,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,77.53,1708.17,Yes
CUST-00290,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,107.93,2269.4,Yes
CUST-00291,Female,0,No,No,27,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),104.68,2818.82,Yes
CUST-00292,Male,0,Yes,No,24,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),78.69,1883.12,No
CUST-00293,Female,1,No,No,69,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),110.99,7657.68,No
CUST-00294,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,118.06,939.41,Yes
CUST-00295,Female,0,No,No,63,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),75.12,4740.13,No
CUST-00296,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,120.0,719.38,Yes
CUST-00297,Female,1,Yes,Yes,56,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),41.84,2338.54,No
CUST-00298,Male,0,Yes,Yes,15,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Credit card (automatic),24.94,370.61,Yes
CUST-00299,Male,0,Yes,Yes,69,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,35.86,2469.09,No
CUST-00300,Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,115.44,5664.45,No
CUST-00301,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),80.38,3127.33,No
CUST-00302,Female,0,Yes,No,19,Yes,Yes,No,No ,No ,No ,No ,No ,No ,One year,No,Credit card (automatic),38.68,737.25,No
CUST-00303,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,110.68,885.68,No
CUST-00304,Female,0,Yes,Yes,18,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),46.94,849.27,No
CUST-00305,Female,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),55.96,947.82,Yes
CUST-00306,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),92.11,2118.39,No
CUST-00307,Male,1,Yes,No,11,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,24.61,271.83,No
CUST-00308,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),120.0,1194.44,Yes
CUST-00309,Male,0,No,No,3,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Electronic check,33.4,106.55,No
CUST-00310,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,98.5,4928.11,No
CUST-00311,Female,0,No,No,17,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),86.48,1467.4,Yes
CUST-00312,Female,0,No,No,23,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),64.31,1472.23,No
CUST-00313,Male,0,Yes,No,22,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.58,1040.85,No
CUST-00314,Male,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.58,1364.21,No
CUST-00315,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),115.18,2063.8,Yes
CUST-00316,Female,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),75.36,1660.67,No
CUST-00317,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),120.0,1793.22,Yes
CUST-00318,Female,1,Yes,Yes,6,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),48.49,290.71,Yes
CUST-00319,Female,0,Yes,No,26,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Two year,No,Bank transfer (automatic),29.47,768.34,Yes
CUST-00320,Female,0,Yes,Yes,19,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,73.12,1389.74,No
CUST-00321,Male,0,No,No,3,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,61.01,177.11,Yes
CUST-00322,Male,0,No,No,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),67.78,4751.72,No
CUST-00323,Female,1,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,106.15,5088.73,No
CUST-00324,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),118.76,2250.14,Yes
CUST-00325,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,104.75,630.39,Yes
CUST-00326,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),114.04,1712.41,Yes
CUST-00327,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Mailed check,120.0,2517.16,No
CUST-00328,Male,1,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.99,71.87,Yes
CUST-00329,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.0,126.05,Yes
CUST-00330,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,120.0,1933.78,No
CUST-00331,Female,0,No,No,22,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.08,1699.64,Yes
CUST-00332,Male,0,No,No,24,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Mailed check,67.41,1620.32,No
CUST-00333,Male,0,Yes,No,3,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),57.41,178.58,Yes
CUST-00334,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),104.72,5551.99,Yes
CUST-00335,Male,0,Yes,No,20,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,51.88,1037.96,No
CUST-00336,Female,0,Yes,No,49,Yes,No,No,No ,No ,No ,No ,No ,No ,Two year,No,Mailed check,20.62,1012.39,No
CUST-00337,Female,0,No,Yes,27,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,48.38,1305.76,No
CUST-00338,Male,0,Yes,No,19,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Electronic check,36.01,681.4,Yes
CUST-00339,Male,0,No,No,18,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.61,1165.51,Yes
CUST-00340,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,58.83,410.45,Yes
CUST-00341,Female,0,Yes,No,29,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,116.63,3388.47,No
CUST-00342,Male,0,No,Yes,22,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.89,1227.84,No
CUST-00343,Female,1,No,Yes,35,Yes,No,No,No ,No ,No ,No ,No ,No ,One year,Yes,Mailed check,19.81,689.07,No
CUST-00344,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),92.34,6644.84,No
CUST-00345,Female,0,No,No,15,Yes,No,No,No ,No ,No ,No ,No ,No ,Month-to-month,Yes,Mailed check,27.31,409.31,No
CUST-00346,Male,0,No,Yes,27,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),53.63,1447.23,No
CUST-00347,Female,0,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),85.36,5209.75,No
CUST-00348,Female,0,Yes,No,35,Yes,No,No,No ,No ,No ,No ,No ,No ,One year,Yes,Electronic check,29.81,1042.0,No
CUST-00349,Male,0,Yes,No,5,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),41.5,214.83,Yes
CUST-00350,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,83.41,1835.7,Yes
CUST-00351,Female,1,Yes,Yes,7,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),108.08,756.46,Yes
CUST-00352,Male,0,No,Yes,12,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,40.43,485.84,No
CUST-00353,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,82.63,332.49,Yes
CUST-00354,Male,0,No,No,37,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Two year,No,Mailed check,30.93,1143.36,No
CUST-00355,Female,1,Yes,No,10,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.68,1055.17,No
CUST-00356,Female,1,Yes,No,16,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,75.64,1204.25,No
CUST-00357,Male,0,Yes,No,22,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Month-to-month,No,Bank transfer (automatic),37.67,831.58,No
CUST-00358,Female,0,Yes,No,25,Yes,Yes,No,No ,No ,No ,No ,No ,No ,Two year,No,Electronic check,37.6,939.92,No
CUST-00359,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,83.25,903.97,Yes
CUST-00360,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.45,1185.63,No
CUST-00361,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,94.63,2647.77,Yes
CUST-00362,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,109.29,332.51,Yes
CUST-00363,Male,0,No,Yes,6,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),36.98,215.98,Yes
CUST-00364,Female,1,No,No,28,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,86.99,2424.77,Yes
